id,value,category
48227,482270,B
48228,482280,A
48229,482290,B
48230,482300,A
48231,482310,B
48232,482320,A
48233,482330,B
48234,482340,A
48235,482350,B
48236,482360,A
48237,482370,B
48238,482380,A
48239,482390,B
48240,482400,A
48241,482410,B
48242,482420,A
48243,482430,B
48244,482440,A
48245,482450,B
48246,482460,A
48247,482470,B
48248,482480,A
48249,482490,B
48250,482500,A
48251,482510,B
48252,482520,A
48253,482530,B
48254,482540,A
48255,482550,B
48256,482560,A
48257,482570,B
48258,482580,A
48259,482590,B
48260,482600,A
48261,482610,B
48262,482620,A
48263,482630,B
48264,482640,A
48265,482650,B
48266,482660,A
48267,482670,B
48268,482680,A
48269,482690,B
48270,482700,A
48271,482710,B
48272,482720,A
48273,482730,B
48274,482740,A
48275,482750,B
48276,482760,A
48277,482770,B
48278,482780,A
48279,482790,B
48280,482800,A
48281,482810,B
48282,482820,A
48283,482830,B
48284,482840,A
48285,482850,B
48286,482860,A
48287,482870,B
48288,482880,A
48289,482890,B
48290,482900,A
48291,482910,B
48292,482920,A
48293,482930,B
48294,482940,A
48295,482950,B
48296,482960,A
48297,482970,B
48298,482980,A
48299,482990,B
48300,483000,A
48301,483010,B
48302,483020,A
48303,483030,B
48304,483040,A
48305,483050,B
48306,483060,A
48307,483070,B
48308,483080,A
48309,483090,B
48310,483100,A
48311,483110,B
48312,483120,A
48313,483130,B
48314,483140,A
48315,483150,B
48316,483160,A
48317,483170,B
48318,483180,A
48319,483190,B
48320,483200,A
48321,483210,B
48322,483220,A
48323,483230,B
48324,483240,A
48325,483250,B
48326,483260,A
48327,483270,B
48328,483280,A
48329,483290,B
48330,483300,A
48331,483310,B
48332,483320,A
48333,483330,B
48334,483340,A
48335,483350,B
48336,483360,A
48337,483370,B
48338,483380,A
48339,483390,B
48340,483400,A
48341,483410,B
48342,483420,A
48343,483430,B
48344,483440,A
48345,483450,B
48346,483460,A
48347,483470,B
48348,483480,A
48349,483490,B
48350,483500,A
48351,483510,B
48352,483520,A
48353,483530,B
48354,483540,A
48355,483550,B
48356,483560,A
48357,483570,B
48358,483580,A
48359,483590,B
48360,483600,A
48361,483610,B
48362,483620,A
48363,483630,B
48364,483640,A
48365,483650,B
48366,483660,A
48367,483670,B
48368,483680,A
48369,483690,B
48370,483700,A
48371,483710,B
48372,483720,A
48373,483730,B
48374,483740,A
48375,483750,B
48376,483760,A
48377,483770,B
48378,483780,A
48379,483790,B
48380,483800,A
48381,483810,B
48382,483820,A
48383,483830,B
48384,483840,A
48385,483850,B
48386,483860,A
48387,483870,B
48388,483880,A
48389,483890,B
48390,483900,A
48391,483910,B
48392,483920,A
48393,483930,B
48394,483940,A
48395,483950,B
48396,483960,A
48397,483970,B
48398,483980,A
48399,483990,B
48400,484000,A
48401,484010,B
48402,484020,A
48403,484030,B
48404,484040,A
48405,484050,B
48406,484060,A
48407,484070,B
48408,484080,A
48409,484090,B
48410,484100,A
48411,484110,B
48412,484120,A
48413,484130,B
48414,484140,A
48415,484150,B
48416,484160,A
48417,484170,B
48418,484180,A
48419,484190,B
48420,484200,A
48421,484210,B
48422,484220,A
48423,484230,B
48424,484240,A
48425,484250,B
48426,484260,A
48427,484270,B
48428,484280,A
48429,484290,B
48430,484300,A
48431,484310,B
48432,484320,A
48433,484330,B
48434,484340,A
48435,484350,B
48436,484360,A
48437,484370,B
48438,484380,A
48439,484390,B
48440,484400,A
48441,484410,B
48442,484420,A
48443,484430,B
48444,484440,A
48445,484450,B
48446,484460,A
48447,484470,B
48448,484480,A
48449,484490,B
48450,484500,A
48451,484510,B
48452,484520,A
48453,484530,B
48454,484540,A
48455,484550,B
48456,484560,A
48457,484570,B
48458,484580,A
48459,484590,B
48460,484600,A
48461,484610,B
48462,484620,A
48463,484630,B
48464,484640,A
48465,484650,B
48466,484660,A
48467,484670,B
48468,484680,A
48469,484690,B
48470,484700,A
48471,484710,B
48472,484720,A
48473,484730,B
48474,484740,A
48475,484750,B
48476,484760,A
48477,484770,B
48478,484780,A
48479,484790,B
48480,484800,A
48481,484810,B
48482,484820,A
48483,484830,B
48484,484840,A
48485,484850,B
48486,484860,A
48487,484870,B
48488,484880,A
48489,484890,B
48490,484900,A
48491,484910,B
48492,484920,A
48493,484930,B
48494,484940,A
48495,484950,B
48496,484960,A
48497,484970,B
48498,484980,A
48499,484990,B
48500,485000,A
48501,485010,B
48502,485020,A
48503,485030,B
48504,485040,A
48505,485050,B
48506,485060,A
48507,485070,B
48508,485080,A
48509,485090,B
48510,485100,A
48511,485110,B
48512,485120,A
48513,485130,B
48514,485140,A
48515,485150,B
48516,485160,A
48517,485170,B
48518,485180,A
48519,485190,B
48520,485200,A
48521,485210,B
48522,485220,A
48523,485230,B
48524,485240,A
48525,485250,B
48526,485260,A
48527,485270,B
48528,485280,A
48529,485290,B
48530,485300,A
48531,485310,B
48532,485320,A
48533,485330,B
48534,485340,A
48535,485350,B
48536,485360,A
48537,485370,B
48538,485380,A
48539,485390,B
48540,485400,A
48541,485410,B
48542,485420,A
48543,485430,B
48544,485440,A
48545,485450,B
48546,485460,A
48547,485470,B
48548,485480,A
48549,485490,B
48550,485500,A
48551,485510,B
48552,485520,A
48553,485530,B
48554,485540,A
48555,485550,B
48556,485560,A
48557,485570,B
48558,485580,A
48559,485590,B
48560,485600,A
48561,485610,B
48562,485620,A
48563,485630,B
48564,485640,A
48565,485650,B
48566,485660,A
48567,485670,B
48568,485680,A
48569,485690,B
48570,485700,A
48571,485710,B
48572,485720,A
48573,485730,B
48574,485740,A
48575,485750,B
48576,485760,A
48577,485770,B
48578,485780,A
48579,485790,B
48580,485800,A
48581,485810,B
48582,485820,A
48583,485830,B
48584,485840,A
48585,485850,B
48586,485860,A
48587,485870,B
48588,485880,A
48589,485890,B
48590,485900,A
48591,485910,B
48592,485920,A
48593,485930,B
48594,485940,A
48595,485950,B
48596,485960,A
48597,485970,B
48598,485980,A
48599,485990,B
48600,486000,A
48601,486010,B
48602,486020,A
48603,486030,B
48604,486040,A
48605,486050,B
48606,486060,A
48607,486070,B
48608,486080,A
48609,486090,B
48610,486100,A
48611,486110,B
48612,486120,A
48613,486130,B
48614,486140,A
48615,486150,B
48616,486160,A
48617,486170,B
48618,486180,A
48619,486190,B
48620,486200,A
48621,486210,B
48622,486220,A
48623,486230,B
48624,486240,A
48625,486250,B
48626,486260,A
48627,486270,B
48628,486280,A
48629,486290,B
48630,486300,A
48631,486310,B
48632,486320,A
48633,486330,B
48634,486340,A
48635,486350,B
48636,486360,A
48637,486370,B
48638,486380,A
48639,486390,B
48640,486400,A
48641,486410,B
48642,486420,A
48643,486430,B
48644,486440,A
48645,486450,B
48646,486460,A
48647,486470,B
48648,486480,A
48649,486490,B
48650,486500,A
48651,486510,B
48652,486520,A
48653,486530,B
48654,486540,A
48655,486550,B
48656,486560,A
48657,486570,B
48658,486580,A
48659,486590,B
48660,486600,A
48661,486610,B
48662,486620,A
48663,486630,B
48664,486640,A
48665,486650,B
48666,486660,A
48667,486670,B
48668,486680,A
48669,486690,B
48670,486700,A
48671,486710,B
48672,486720,A
48673,486730,B
48674,486740,A
48675,486750,B
48676,486760,A
48677,486770,B
48678,486780,A
48679,486790,B
48680,486800,A
48681,486810,B
48682,486820,A
48683,486830,B
48684,486840,A
48685,486850,B
48686,486860,A
48687,486870,B
48688,486880,A
48689,486890,B
48690,486900,A
48691,486910,B
48692,486920,A
48693,486930,B
48694,486940,A
48695,486950,B
48696,486960,A
48697,486970,B
48698,486980,A
48699,486990,B
48700,487000,A
48701,487010,B
48702,487020,A
48703,487030,B
48704,487040,A
48705,487050,B
48706,487060,A
48707,487070,B
48708,487080,A
48709,487090,B
48710,487100,A
48711,487110,B
48712,487120,A
48713,487130,B
48714,487140,A
48715,487150,B
48716,487160,A
48717,487170,B
48718,487180,A
48719,487190,B
48720,487200,A
48721,487210,B
48722,487220,A
48723,487230,B
48724,487240,A
48725,487250,B
48726,487260,A
48727,487270,B
48728,487280,A
48729,487290,B
48730,487300,A
48731,487310,B
48732,487320,A
48733,487330,B
48734,487340,A
48735,487350,B
48736,487360,A
48737,487370,B
48738,487380,A
48739,487390,B
48740,487400,A
48741,487410,B
48742,487420,A
48743,487430,B
48744,487440,A
48745,487450,B
48746,487460,A
48747,487470,B
48748,487480,A
48749,487490,B
48750,487500,A
48751,487510,B
48752,487520,A
48753,487530,B
48754,487540,A
48755,487550,B
48756,487560,A
48757,487570,B
48758,487580,A
48759,487590,B
48760,487600,A
48761,487610,B
48762,487620,A
48763,487630,B
48764,487640,A
48765,487650,B
48766,487660,A
48767,487670,B
48768,487680,A
48769,487690,B
48770,487700,A
48771,487710,B
48772,487720,A
48773,487730,B
48774,487740,A
48775,487750,B
48776,487760,A
48777,487770,B
48778,487780,A
48779,487790,B
48780,487800,A
48781,487810,B
48782,487820,A
48783,487830,B
48784,487840,A
48785,487850,B
48786,487860,A
48787,487870,B
48788,487880,A
48789,487890,B
48790,487900,A
48791,487910,B
48792,487920,A
48793,487930,B
48794,487940,A
48795,487950,B
48796,487960,A
48797,487970,B
48798,487980,A
48799,487990,B
48800,488000,A
48801,488010,B
48802,488020,A
48803,488030,B
48804,488040,A
48805,488050,B
48806,488060,A
48807,488070,B
48808,488080,A
48809,488090,B
48810,488100,A
48811,488110,B
48812,488120,A
48813,488130,B
48814,488140,A
48815,488150,B
48816,488160,A
48817,488170,B
48818,488180,A
48819,488190,B
48820,488200,A
48821,488210,B
48822,488220,A
48823,488230,B
48824,488240,A
48825,488250,B
48826,488260,A
48827,488270,B
48828,488280,A
48829,488290,B
48830,488300,A
48831,488310,B
48832,488320,A
48833,488330,B
48834,488340,A
48835,488350,B
48836,488360,A
48837,488370,B
48838,488380,A
48839,488390,B
48840,488400,A
48841,488410,B
48842,488420,A
48843,488430,B
48844,488440,A
48845,488450,B
48846,488460,A
48847,488470,B
48848,488480,A
48849,488490,B
48850,488500,A
48851,488510,B
48852,488520,A
48853,488530,B
48854,488540,A
48855,488550,B
48856,488560,A
48857,488570,B
48858,488580,A
48859,488590,B
48860,488600,A
48861,488610,B
48862,488620,A
48863,488630,B
48864,488640,A
48865,488650,B
48866,488660,A
48867,488670,B
48868,488680,A
48869,488690,B
48870,488700,A
48871,488710,B
48872,488720,A
48873,488730,B
48874,488740,A
48875,488750,B
48876,488760,A
48877,488770,B
48878,488780,A
48879,488790,B
48880,488800,A
48881,488810,B
48882,488820,A
48883,488830,B
48884,488840,A
48885,488850,B
48886,488860,A
48887,488870,B
48888,488880,A
48889,488890,B
48890,488900,A
48891,488910,B
48892,488920,A
48893,488930,B
48894,488940,A
48895,488950,B
48896,488960,A
48897,488970,B
48898,488980,A
48899,488990,B
48900,489000,A
48901,489010,B
48902,489020,A
48903,489030,B
48904,489040,A
48905,489050,B
48906,489060,A
48907,489070,B
48908,489080,A
48909,489090,B
48910,489100,A
48911,489110,B
48912,489120,A
48913,489130,B
48914,489140,A
48915,489150,B
48916,489160,A
48917,489170,B
48918,489180,A
48919,489190,B
48920,489200,A
48921,489210,B
48922,489220,A
48923,489230,B
48924,489240,A
48925,489250,B
48926,489260,A
48927,489270,B
48928,489280,A
48929,489290,B
48930,489300,A
48931,489310,B
48932,489320,A
48933,489330,B
48934,489340,A
48935,489350,B
48936,489360,A
48937,489370,B
48938,489380,A
48939,489390,B
48940,489400,A
48941,489410,B
48942,489420,A
48943,489430,B
48944,489440,A
48945,489450,B
48946,489460,A
48947,489470,B
48948,489480,A
48949,489490,B
48950,489500,A
48951,489510,B
48952,489520,A
48953,489530,B
48954,489540,A
48955,489550,B
48956,489560,A
48957,489570,B
48958,489580,A
48959,489590,B
48960,489600,A
48961,489610,B
48962,489620,A
48963,489630,B
48964,489640,A
48965,489650,B
48966,489660,A
48967,489670,B
48968,489680,A
48969,489690,B
48970,489700,A
48971,489710,B
48972,489720,A
48973,489730,B
48974,489740,A
48975,489750,B
48976,489760,A
48977,489770,B
48978,489780,A
48979,489790,B
48980,489800,A
48981,489810,B
48982,489820,A
48983,489830,B
48984,489840,A
48985,489850,B
48986,489860,A
48987,489870,B
48988,489880,A
48989,489890,B
48990,489900,A
48991,489910,B
48992,489920,A
48993,489930,B
48994,489940,A
48995,489950,B
48996,489960,A
48997,489970,B
48998,489980,A
48999,489990,B
49000,490000,A
49001,490010,B
49002,490020,A
49003,490030,B
49004,490040,A
49005,490050,B
49006,490060,A
49007,490070,B
49008,490080,A
49009,490090,B
49010,490100,A
49011,490110,B
49012,490120,A
49013,490130,B
49014,490140,A
49015,490150,B
49016,490160,A
49017,490170,B
49018,490180,A
49019,490190,B
49020,490200,A
49021,490210,B
49022,490220,A
49023,490230,B
49024,490240,A
49025,490250,B
49026,490260,A
49027,490270,B
49028,490280,A
49029,490290,B
49030,490300,A
49031,490310,B
49032,490320,A
49033,490330,B
49034,490340,A
49035,490350,B
49036,490360,A
49037,490370,B
49038,490380,A
49039,490390,B
49040,490400,A
49041,490410,B
49042,490420,A
49043,490430,B
49044,490440,A
49045,490450,B
49046,490460,A
49047,490470,B
49048,490480,A
49049,490490,B
49050,490500,A
49051,490510,B
49052,490520,A
49053,490530,B
49054,490540,A
49055,490550,B
49056,490560,A
49057,490570,B
49058,490580,A
49059,490590,B
49060,490600,A
49061,490610,B
49062,490620,A
49063,490630,B
49064,490640,A
49065,490650,B
49066,490660,A
49067,490670,B
49068,490680,A
49069,490690,B
49070,490700,A
49071,490710,B
49072,490720,A
49073,490730,B
49074,490740,A
49075,490750,B
49076,490760,A
49077,490770,B
49078,490780,A
49079,490790,B
49080,490800,A
49081,490810,B
49082,490820,A
49083,490830,B
49084,490840,A
49085,490850,B
49086,490860,A
49087,490870,B
49088,490880,A
49089,490890,B
49090,490900,A
49091,490910,B
49092,490920,A
49093,490930,B
49094,490940,A
49095,490950,B
49096,490960,A
49097,490970,B
49098,490980,A
49099,490990,B
49100,491000,A
49101,491010,B
49102,491020,A
49103,491030,B
49104,491040,A
49105,491050,B
49106,491060,A
49107,491070,B
49108,491080,A
49109,491090,B
49110,491100,A
49111,491110,B
49112,491120,A
49113,491130,B
49114,491140,A
49115,491150,B
49116,491160,A
49117,491170,B
49118,491180,A
49119,491190,B
49120,491200,A
49121,491210,B
49122,491220,A
49123,491230,B
49124,491240,A
49125,491250,B
49126,491260,A
49127,491270,B
49128,491280,A
49129,491290,B
49130,491300,A
49131,491310,B
49132,491320,A
49133,491330,B
49134,491340,A
49135,491350,B
49136,491360,A
49137,491370,B
49138,491380,A
49139,491390,B
49140,491400,A
49141,491410,B
49142,491420,A
49143,491430,B
49144,491440,A
49145,491450,B
49146,491460,A
49147,491470,B
49148,491480,A
49149,491490,B
49150,491500,A
49151,491510,B
49152,491520,A
49153,491530,B
49154,491540,A
49155,491550,B
49156,491560,A
49157,491570,B
49158,491580,A
49159,491590,B
49160,491600,A
49161,491610,B
49162,491620,A
49163,491630,B
49164,491640,A
49165,491650,B
49166,491660,A
49167,491670,B
49168,491680,A
49169,491690,B
49170,491700,A
49171,491710,B
49172,491720,A
49173,491730,B
49174,491740,A
49175,491750,B
49176,491760,A
49177,491770,B
49178,491780,A
49179,491790,B
49180,491800,A
49181,491810,B
49182,491820,A
49183,491830,B
49184,491840,A
49185,491850,B
49186,491860,A
49187,491870,B
49188,491880,A
49189,491890,B
49190,491900,A
49191,491910,B
49192,491920,A
49193,491930,B
49194,491940,A
49195,491950,B
49196,491960,A
49197,491970,B
49198,491980,A
49199,491990,B
49200,492000,A
49201,492010,B
49202,492020,A
49203,492030,B
49204,492040,A
49205,492050,B
49206,492060,A
49207,492070,B
49208,492080,A
49209,492090,B
49210,492100,A
49211,492110,B
49212,492120,A
49213,492130,B
49214,492140,A
49215,492150,B
49216,492160,A
49217,492170,B
49218,492180,A
49219,492190,B
49220,492200,A
49221,492210,B
49222,492220,A
49223,492230,B
49224,492240,A
49225,492250,B
49226,492260,A
49227,492270,B
49228,492280,A
49229,492290,B
49230,492300,A
49231,492310,B
49232,492320,A
49233,492330,B
49234,492340,A
49235,492350,B
49236,492360,A
49237,492370,B
49238,492380,A
49239,492390,B
49240,492400,A
49241,492410,B
49242,492420,A
49243,492430,B
49244,492440,A
49245,492450,B
49246,492460,A
49247,492470,B
49248,492480,A
49249,492490,B
49250,492500,A
49251,492510,B
49252,492520,A
49253,492530,B
49254,492540,A
49255,492550,B
49256,492560,A
49257,492570,B
49258,492580,A
49259,492590,B
49260,492600,A
49261,492610,B
49262,492620,A
49263,492630,B
49264,492640,A
49265,492650,B
49266,492660,A
49267,492670,B
49268,492680,A
49269,492690,B
49270,492700,A
49271,492710,B
49272,492720,A
49273,492730,B
49274,492740,A
49275,492750,B
49276,492760,A
49277,492770,B
49278,492780,A
49279,492790,B
49280,492800,A
49281,492810,B
49282,492820,A
49283,492830,B
49284,492840,A
49285,492850,B
49286,492860,A
49287,492870,B
49288,492880,A
49289,492890,B
49290,492900,A
49291,492910,B
49292,492920,A
49293,492930,B
49294,492940,A
49295,492950,B
49296,492960,A
49297,492970,B
49298,492980,A
49299,492990,B
49300,493000,A
49301,493010,B
49302,493020,A
49303,493030,B
49304,493040,A
49305,493050,B
49306,493060,A
49307,493070,B
49308,493080,A
49309,493090,B
49310,493100,A
49311,493110,B
49312,493120,A
49313,493130,B
49314,493140,A
49315,493150,B
49316,493160,A
49317,493170,B
49318,493180,A
49319,493190,B
49320,493200,A
49321,493210,B
49322,493220,A
49323,493230,B
49324,493240,A
49325,493250,B
49326,493260,A
49327,493270,B
49328,493280,A
49329,493290,B
49330,493300,A
49331,493310,B
49332,493320,A
49333,493330,B
49334,493340,A
49335,493350,B
49336,493360,A
49337,493370,B
49338,493380,A
49339,493390,B
49340,493400,A
49341,493410,B
49342,493420,A
49343,493430,B
49344,493440,A
49345,493450,B
49346,493460,A
49347,493470,B
49348,493480,A
49349,493490,B
49350,493500,A
49351,493510,B
49352,493520,A
49353,493530,B
49354,493540,A
49355,493550,B
49356,493560,A
49357,493570,B
49358,493580,A
49359,493590,B
49360,493600,A
49361,493610,B
49362,493620,A
49363,493630,B
49364,493640,A
49365,493650,B
49366,493660,A
49367,493670,B
49368,493680,A
49369,493690,B
49370,493700,A
49371,493710,B
49372,493720,A
49373,493730,B
49374,493740,A
49375,493750,B
49376,493760,A
49377,493770,B
49378,493780,A
49379,493790,B
49380,493800,A
49381,493810,B
49382,493820,A
49383,493830,B
49384,493840,A
49385,493850,B
49386,493860,A
49387,493870,B
49388,493880,A
49389,493890,B
49390,493900,A
49391,493910,B
49392,493920,A
49393,493930,B
49394,493940,A
49395,493950,B
49396,493960,A
49397,493970,B
49398,493980,A
49399,493990,B
49400,494000,A
49401,494010,B
49402,494020,A
49403,494030,B
49404,494040,A
49405,494050,B
49406,494060,A
49407,494070,B
49408,494080,A
49409,494090,B
49410,494100,A
49411,494110,B
49412,494120,A
49413,494130,B
49414,494140,A
49415,494150,B
49416,494160,A
49417,494170,B
49418,494180,A
49419,494190,B
49420,494200,A
49421,494210,B
49422,494220,A
49423,494230,B
49424,494240,A
49425,494250,B
49426,494260,A
49427,494270,B
49428,494280,A
49429,494290,B
49430,494300,A
49431,494310,B
49432,494320,A
49433,494330,B
49434,494340,A
49435,494350,B
49436,494360,A
49437,494370,B
49438,494380,A
49439,494390,B
49440,494400,A
49441,494410,B
49442,494420,A
49443,494430,B
49444,494440,A
49445,494450,B
49446,494460,A
49447,494470,B
49448,494480,A
49449,494490,B
49450,494500,A
49451,494510,B
49452,494520,A
49453,494530,B
49454,494540,A
49455,494550,B
49456,494560,A
49457,494570,B
49458,494580,A
49459,494590,B
49460,494600,A
49461,494610,B
49462,494620,A
49463,494630,B
49464,494640,A
49465,494650,B
49466,494660,A
49467,494670,B
49468,494680,A
49469,494690,B
49470,494700,A
49471,494710,B
49472,494720,A
49473,494730,B
49474,494740,A
49475,494750,B
49476,494760,A
49477,494770,B
